conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,type_of_conflict2,c_epid,c_epno,c_ep_startyear,c_epterm,c_outcome,c_ep_endyear,c_ependdate,c_ependprec,c_ep_durcount,c_ep_dur,version,conflict_type,termination_outcome,any_support,support_count,support_label
288,Chad,Government of Chad,87,NA,CCMSR,7151,NA,2,NA,2018,1,1,3,1966-07-31,4,2018-08-11,1,483,NA,NA,NA,483,4,3,28807,7,2018,1,5,2018,2018-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,8,External Support
288,Chad,Government of Chad,87,NA,FACT,7255,NA,2,NA,2021,1,1,3,1966-07-31,4,2020-02-19,1,483,NA,NA,NA,483,4,3,28808,8,2020,1,5,2021,2021-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,8,External Support
288,Chad,Government of Chad,87,NA,CCMSR,7151,NA,2,NA,2023,1,1,3,1966-07-31,4,2023-08-09,1,483,NA,NA,NA,483,4,3,28809,9,2023,1,5,2023,2023-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,8,External Support
289,Colombia,Government of Colombia,17,NA,ELN,744,NA,2,NA,2016,1,1,3,1964-12-31,5,1964-12-31,5,100,NA,NA,NA,100,5,3,28901,1,1964,1,2,2016,2016-12-31,5,53,53,4.2024002,Intrastate,Ceasefire,1,6,External Support
290,Dominican Republic,Government of Dominican Republic,7,NA,Military faction (constitutionalists),747,NA,2,NA,1965,1,0,3,1965-04-24,1,1965-04-24,1,42,NA,NA,NA,42,5,3,29001,1,1965,1,5,1965,1965-08-31,1,1,1,4.2024002,Intrastate,Other/Unclear,NA,NA,No External Support
291,Indonesia,Government of Indonesia,155,NA,OPM,266,NA,1,West Papua,1965,1,0,3,1965-07-28,1,1965-07-28,1,850,NA,NA,NA,850,3,3,29101,1,1965,1,5,1965,1965-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
291,Indonesia,Government of Indonesia,155,NA,OPM,266,NA,1,West Papua,1969,1,0,3,1965-07-28,1,1967-12-31,5,850,NA,NA,NA,850,3,3,29102,2,1967,1,5,1969,1969-12-31,5,3,3,4.2024002,Intrastate,Other/Unclear,1,4,External Support
291,Indonesia,Government of Indonesia,155,NA,OPM,266,NA,1,West Papua,1978,2,1,3,1965-07-28,1,1976-12-31,5,850,NA,NA,NA,850,3,3,29103,3,1976,1,5,1978,1978-12-31,5,3,3,4.2024002,Intrastate,Other/Unclear,1,4,External Support
291,Indonesia,Government of Indonesia,155,NA,OPM,266,NA,1,West Papua,1981,2,1,3,1965-07-28,1,1981-12-31,5,850,NA,NA,NA,850,3,3,29104,4,1981,1,5,1981,1981-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
291,Indonesia,Government of Indonesia,155,NA,OPM,266,NA,1,West Papua,1984,1,1,3,1965-07-28,1,1984-12-31,5,850,NA,NA,NA,850,3,3,29105,5,1984,1,3,1984,1984-12-31,5,1,1,4.2024002,Intrastate,Victory,1,4,External Support
292,Peru,Government of Peru,21,NA,Sendero Luminoso,750,NA,2,NA,1999,1,1,3,1963-05-15,1,1982-08-22,2,135,NA,NA,NA,135,5,3,29202,2,1982,1,5,1999,1999-12-31,5,18,18,4.2024002,Intrastate,Other/Unclear,1,2,External Support
292,Peru,Government of Peru,21,NA,Sendero Luminoso,750,NA,2,NA,2010,1,1,3,1963-05-15,1,2007-11-14,1,135,NA,NA,NA,135,5,3,29203,3,2007,1,2,2010,2010-12-30,1,4,4,4.2024002,Intrastate,Ceasefire,1,2,External Support
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,NA,Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1975,2,1,2,1965-12-31,5,1965-12-31,5,817,NA,816,731,"816, 817",3,2,29301,1,1965,1,4,1975,1975-04-30,1,11,11,4.2024002,Interstate,Low Activity,1,1,External Support
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,NA,Government of Thailand,147,NA,1,Common Border,1978,1,0,2,1975-12-15,2,1977-12-31,5,811,NA,800,NA,"800, 811",3,2,29401,1,1977,1,5,1978,1978-12-31,5,2,2,4.2024002,Interstate,Other/Unclear,0,0,No External Support
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,NA,Government of Thailand,147,NA,1,Common Border,2011,1,0,2,1975-12-15,2,2011-04-28,2,811,NA,800,NA,"800, 811",3,2,29402,2,2011,1,5,2011,2011-05-02,1,1,1,4.2024002,Interstate,Other/Unclear,0,0,No External Support
295,Ghana,Government of Ghana,81,NA,NLC,457,NA,2,NA,1966,1,0,3,1966-02-24,1,1966-02-24,1,452,NA,NA,NA,452,4,3,29501,1,1966,1,4,1966,1966-02-24,1,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
295,Ghana,Government of Ghana,81,NA,Military faction (forces of Jerry John Rawlings),458,NA,2,NA,1981,1,0,3,1966-02-24,1,1981-12-31,1,452,NA,NA,NA,452,4,3,29502,2,1981,1,4,1981,1981-12-31,1,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
295,Ghana,Government of Ghana,81,NA,Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo),459,NA,2,NA,1983,1,0,3,1966-02-24,1,1983-06-19,1,452,NA,NA,NA,452,4,3,29503,3,1983,1,3,1983,1983-06-19,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
296,India,Government of India,141,NA,MNF,267,NA,1,Mizoram,1968,1,0,3,1966-09-01,2,1966-09-01,2,750,NA,NA,NA,750,3,3,29601,1,1966,1,5,1968,1968-12-31,5,3,3,4.2024002,Intrastate,Other/Unclear,NA,NA,No External Support
297,Nigeria,Government of Nigeria,84,NA,Military faction (forces of Patrick Nzeogwu),460,NA,2,NA,1966,1,0,3,1966-01-15,1,1966-01-15,1,475,NA,NA,NA,475,4,3,29701,1,1966,1,4,1966,1966-07-29,1,1,1,4.2024002,Intrastate,Low Activity,1,9,External Support
297,Nigeria,Government of Nigeria,84,NA,JAS,1051,NA,2,NA,2009,1,0,3,1966-01-15,1,2009-07-26,1,475,NA,NA,NA,475,4,3,29702,2,2009,1,5,2009,2009-07-30,1,1,1,4.2024002,Intrastate,Other/Unclear,1,9,External Support
298,South Africa,Government of South Africa,102,NA,SWAPO,461,NA,1,Namibia,1989,1,1,3,1966-08-26,1,1966-12-31,5,560,NA,NA,NA,560,4,3,29801,1,1966,1,1,1989,1989-05-13,1,24,24,4.2024002,Intrastate,Peace Agreement,1,5,External Support
299,Syria,Government of Syria,118,NA,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),268,NA,2,NA,1966,1,0,3,1966-02-23,1,1966-02-23,1,652,NA,NA,NA,652,2,3,29901,1,1966,1,4,1966,1966-02-23,1,1,1,4.2024002,Intrastate,Low Activity,1,9,External Support
299,Syria,Government of Syria,118,NA,Muslim Brotherhood,269,NA,2,NA,1982,2,1,3,1966-02-23,1,1979-06-16,1,652,NA,NA,NA,652,2,3,29902,2,1979,1,3,1982,1982-02-02,1,4,4,4.2024002,Intrastate,Victory,1,9,External Support
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,NA,KR,270,Government of Vietnam (North Vietnam),2,NA,1975,2,1,4,1967-04-30,3,1967-05-31,3,811,NA,NA,816,811,3,3,30001,1,1967,1,4,1975,1975-04-17,1,9,9,4.2024002,Intl. Intrastate,Low Activity,1,7,External Support
301,"Israel, Jordan",Government of Israel,121,NA,Government of Jordan,120,NA,1,West Bank,1967,2,1,2,1967-06-05,1,1967-06-05,1,666,NA,663,NA,"663, 666",2,2,30101,1,1967,1,3,1967,1967-06-10,1,1,1,4.2024002,Interstate,Victory,NA,NA,No External Support
302,"Israel, Syria",Government of Israel,121,NA,Government of Syria,118,NA,1,Golan Heights,1967,2,1,2,1967-06-05,1,1967-06-05,1,666,NA,652,NA,"652, 666",2,2,30201,1,1967,1,3,1967,1967-06-10,1,1,1,4.2024002,Interstate,Victory,NA,NA,No External Support
302,"Israel, Syria",Government of Israel,121,NA,Government of Syria,118,NA,1,Golan Heights,1973,2,1,2,1967-06-05,1,1973-10-06,1,666,NA,652,NA,"652, 666",2,2,30202,2,1973,1,2,1973,1973-10-24,1,1,1,4.2024002,Interstate,Ceasefire,NA,NA,No External Support
303,Nigeria,Government of Nigeria,84,NA,Republic of Biafra,462,NA,1,Biafra,1970,2,1,3,1967-07-06,2,1967-07-06,2,475,NA,NA,NA,475,4,3,30301,1,1967,1,3,1970,1970-01-12,1,4,4,4.2024002,Intrastate,Victory,NA,NA,No External Support
304,"China, Myanmar (Burma)",Government of China,135,NA,Government of Myanmar (Burma),144,NA,1,Common Border,1969,1,0,2,1969-02-28,4,1969-02-28,4,710,NA,775,NA,"710, 775",3,2,30401,1,1969,1,5,1969,1969-12-31,5,1,1,4.2024002,Interstate,Other/Unclear,NA,NA,No External Support
305,"China, Russia (Soviet Union)",Government of China,135,NA,Government of Russia (Soviet Union),57,NA,1,Ussuri river,1969,1,0,2,1969-03-02,1,1969-03-02,1,710,NA,365,NA,"365, 710","1, 3",2,30501,1,1969,1,5,1969,1969-12-31,5,1,1,4.2024002,Interstate,Other/Unclear,NA,NA,No External Support
306,"El Salvador, Honduras",Government of El Salvador,13,NA,Government of Honduras,12,NA,1,Common Border,1969,2,1,2,1969-07-03,2,1969-07-03,2,92,NA,91,NA,"91, 92",5,2,30601,1,1969,1,2,1969,1969-07-18,1,1,1,4.2024002,Interstate,Ceasefire,NA,NA,No External Support
307,Guinea,Government of Guinea,77,NA,RFDG,463,NA,2,NA,2001,1,0,3,2000-09-01,1,2000-09-17,1,438,NA,NA,NA,438,4,3,30701,1,2000,1,5,2001,2001-07-19,1,2,2,4.2024002,Intrastate,Other/Unclear,1,1,External Support
308,Philippines,Government of Philippines,154,NA,ASG,277,NA,1,Mindanao,2020,1,1,3,1970-08-20,1,1993-02-09,1,840,NA,NA,NA,840,3,3,30802,2,1993,1,5,2020,2020-12-31,5,28,28,4.2024002,Intrastate,Other/Unclear,1,6,External Support
309,Sudan,Government of Sudan,112,NA,Sudanese Communist Party,464,NA,2,NA,1971,1,0,3,1971-07-22,1,1971-07-22,1,625,NA,NA,NA,625,4,3,30901,1,1971,1,3,1971,1971-07-22,1,1,1,4.2024002,Intrastate,Victory,1,8,External Support
309,Sudan,Government of Sudan,112,NA,National Front,465,NA,2,NA,1976,1,0,3,1971-07-22,1,1976-07-02,1,625,NA,NA,NA,625,4,3,30902,2,1976,1,3,1976,1976-07-02,1,1,1,4.2024002,Intrastate,Victory,1,8,External Support
309,Sudan,Government of Sudan,112,NA,SLM/A,469,NA,2,NA,2018,1,1,3,1971-07-22,1,1983-05-17,1,625,NA,NA,NA,625,4,3,30903,3,1983,1,5,2018,2018-12-31,5,36,36,4.2024002,Intrastate,Other/Unclear,1,8,External Support
310,Madagascar (Malagasy),Government of Madagascar,106,NA,Monima,473,NA,2,NA,1971,1,0,3,1971-04-30,3,1971-04-30,3,580,NA,NA,NA,580,4,3,31001,1,1971,1,3,1971,1971-04-30,3,1,1,4.2024002,Intrastate,Victory,NA,NA,No External Support
311,Morocco,Government of Morocco,108,NA,Military faction (forces of Mohamed Madbouh),474,NA,2,NA,1971,1,0,3,1971-07-10,1,1971-07-10,1,600,NA,NA,NA,600,4,3,31101,1,1971,1,3,1971,1971-07-11,1,1,1,4.2024002,Intrastate,Victory,NA,NA,No External Support
312,Pakistan,Government of Pakistan,142,NA,Mukti Bahini,280,NA,1,East Pakistan,1971,2,1,3,1971-03-26,1,1971-03-26,1,770,NA,NA,NA,770,3,3,31201,1,1971,1,4,1971,1971-12-16,1,1,1,4.2024002,Intrastate,Low Activity,NA,NA,No External Support
313,Sri Lanka,Government of Sri Lanka,145,NA,JVP,281,NA,2,NA,1971,2,1,3,1971-04-05,1,1971-04-30,2,780,NA,NA,NA,780,3,3,31301,1,1971,1,3,1971,1971-06-09,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
313,Sri Lanka,Government of Sri Lanka,145,NA,JVP,281,NA,2,NA,1990,1,1,3,1971-04-05,1,1989-02-13,1,780,NA,NA,NA,780,3,3,31302,2,1989,1,3,1990,1990-02-23,1,2,2,4.2024002,Intrastate,Victory,0,0,No External Support
314,Uganda,Government of Uganda,90,NA,Kikosi Maalum,476,NA,2,NA,1972,1,0,3,1971-01-25,1,1971-01-29,2,500,NA,NA,NA,500,4,3,31401,1,1971,1,3,1972,1972-09-20,1,2,2,4.2024002,Intrastate,Victory,1,7,External Support
314,Uganda,Government of Uganda,90,NA,Military faction (forces of Charles Arube),477,NA,2,NA,1974,1,0,3,1971-01-25,1,1974-03-23,1,500,NA,NA,NA,500,4,3,31402,2,1974,1,3,1974,1974-03-23,1,1,1,4.2024002,Intrastate,Victory,1,7,External Support
314,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,NA,2,NA,2017,1,1,4,1971-01-25,1,2013-06-24,1,500,490,NA,NA,500,4,3,31405,5,2013,1,6,2017,2017-12-31,5,5,5,4.2024002,Intl. Intrastate,Ongoing,1,7,External Support
315,United Kingdom,Government of United Kingdom,28,NA,PIRA,282,NA,1,Northern Ireland,1991,1,1,3,1970-08-11,1,1971-08-31,3,200,NA,NA,NA,200,1,3,31501,1,1971,1,5,1991,1991-11-26,1,21,21,4.2024002,Intrastate,Other/Unclear,1,1,External Support
315,United Kingdom,Government of United Kingdom,28,NA,RIRA,283,NA,1,Northern Ireland,1998,1,1,3,1970-08-11,1,1998-08-15,1,200,NA,NA,NA,200,1,3,31502,2,1998,1,2,1998,1998-08-15,1,1,1,4.2024002,Intrastate,Ceasefire,1,1,External Support
316,El Salvador,Government of El Salvador,13,NA,Military faction (forces of Benjamin Mejia),752,NA,2,NA,1972,1,0,3,1972-03-25,1,1972-03-25,1,92,NA,NA,NA,92,5,3,31601,1,1972,1,3,1972,1972-03-25,1,1,1,4.2024002,Intrastate,Victory,1,5,External Support
316,El Salvador,Government of El Salvador,13,NA,FMLN,755,NA,2,NA,1991,1,1,3,1972-03-25,1,1979-09-14,1,92,NA,NA,NA,92,5,3,31602,2,1979,1,1,1991,1991-11-18,1,13,13,4.2024002,Intrastate,Peace Agreement,1,5,External Support
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,NA,PF,494,NA,2,NA,1979,2,1,3,1966-04-29,1,1973-04-04,1,552,NA,NA,NA,552,4,3,31802,2,1973,1,1,1979,1979-12-21,1,7,7,4.2024002,Intrastate,Peace Agreement,1,6,External Support
319,Uruguay,Government of Uruguay,27,NA,MLN/Tupamaros,756,NA,2,NA,1972,1,0,3,1970-04-13,1,1972-04-30,3,165,NA,NA,NA,165,5,3,31901,1,1972,1,3,1972,1972-12-31,5,1,1,4.2024002,Intrastate,Victory,NA,NA,No External Support
320,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,NA,Government of Yemen (North Yemen),123,NA,3,Common border,1972,1,0,2,1972-02-21,1,1972-02-21,1,680,NA,678,NA,"678, 680",2,2,32001,1,1972,1,1,1972,1972-10-19,1,1,1,4.2024002,Interstate,Peace Agreement,1,2,External Support
320,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,NA,Government of Yemen (North Yemen),123,NA,3,Common border,1979,1,0,2,1972-02-21,1,1979-03-30,4,680,NA,678,NA,"678, 680",2,2,32002,2,1979,1,2,1979,1979-03-30,1,1,1,4.2024002,Interstate,Ceasefire,1,2,External Support
321,Chile,Government of Chile,25,NA,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",757,NA,2,NA,1973,1,0,3,1973-09-11,1,1973-09-11,1,155,NA,NA,NA,155,5,3,32101,1,1973,1,4,1973,1973-09-11,1,1,1,4.2024002,Intrastate,Low Activity,NA,NA,No External Support
322,Bangladesh,Government of Bangladesh,143,NA,PCJSS,285,NA,1,Chittagong Hill Tracts,1991,1,1,3,1975-02-28,5,1975-02-28,5,771,NA,NA,NA,771,3,3,32201,1,1975,1,2,1991,1991-12-31,5,17,17,4.2024002,Intrastate,Ceasefire,1,4,External Support
323,"Cyprus, Turkey",Government of Cyprus,53,NA,Government of Turkey,115,NA,1,Northern Cyprus,1974,2,1,2,1974-06-20,2,1974-06-20,2,352,NA,640,NA,"352, 640","1, 2",2,32301,1,1974,1,2,1974,1974-08-16,1,1,1,4.2024002,Interstate,Ceasefire,NA,NA,No External Support
324,"Iran, Iraq",Government of Iran,114,NA,Government of Iraq,116,NA,3,Various,1974,1,0,2,1972-04-11,1,1974-02-10,1,630,NA,645,NA,"630, 645",2,2,32401,1,1974,1,1,1974,1974-12-31,5,1,1,4.2024002,Interstate,Peace Agreement,1,6,External Support
324,"Iran, Iraq",Government of Iran,114,NA,Government of Iraq,116,NA,3,Various,1988,2,1,2,1972-04-11,1,1980-09-23,1,630,NA,645,NA,"630, 645",2,2,32402,2,1980,1,2,1988,1988-08-20,1,9,9,4.2024002,Interstate,Ceasefire,1,6,External Support
325,Pakistan,Government of Pakistan,142,NA,BLF,1166,NA,1,Balochistan,1977,1,1,3,1973-05-18,1,1974-12-31,5,770,NA,NA,NA,770,3,3,32501,1,1974,1,2,1977,1977-07-05,1,4,4,4.2024002,Intrastate,Ceasefire,1,4,External Support
325,Pakistan,Government of Pakistan,142,NA,BLA,287,NA,1,Balochistan,2004,1,1,3,1973-05-18,1,2004-08-01,1,770,NA,NA,NA,770,3,3,32502,2,2004,1,5,2004,2004-12-25,1,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
326,Eritrea,Government of Eritrea,98,NA,EIJM - AS,495,NA,2,NA,1997,1,0,3,1993-12-16,1,1997-06-30,5,531,NA,NA,NA,531,4,3,32601,1,1997,1,5,1997,1997-06-30,5,1,1,4.2024002,Intrastate,Other/Unclear,1,2,External Support
326,Eritrea,Government of Eritrea,98,NA,EIJM - AS,495,NA,2,NA,1999,1,0,3,1993-12-16,1,1999-04-04,3,531,NA,NA,NA,531,4,3,32602,2,1999,1,5,1999,1999-11-29,5,1,1,4.2024002,Intrastate,Other/Unclear,1,2,External Support
326,Eritrea,Government of Eritrea,98,NA,EIJM - AS,495,NA,2,NA,2003,1,0,3,1993-12-16,1,2003-07-17,1,531,NA,NA,NA,531,4,3,32603,3,2003,1,5,2003,2003-08-09,1,1,1,4.2024002,Intrastate,Other/Unclear,1,2,External Support
327,Angola,Government of Angola,99,NA,UNITA,567,NA,2,NA,1995,1,1,3,1975-11-11,1,1975-11-11,1,540,NA,NA,NA,540,4,3,32701,1,1975,1,5,1995,1995-12-24,1,21,21,4.2024002,Intrastate,Other/Unclear,1,7,External Support
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,NA,2,NA,2002,1,1,4,1975-11-11,1,1998-05-02,1,540,565,NA,NA,540,4,3,32702,2,1998,1,1,2002,2002-04-01,1,5,5,4.2024002,Intl. Intrastate,Peace Agreement,1,7,External Support
328,"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),148,NA,Government of Vietnam (North Vietnam),150,NA,1,Common Border,1977,1,0,2,1975-05-01,1,1975-12-31,5,811,NA,816,NA,"811, 816",3,2,32801,1,1975,1,5,1977,1977-12-31,1,3,3,4.2024002,Interstate,Other/Unclear,0,0,No External Support
329,Ethiopia,Government of Ethiopia,97,NA,Ogaden Liberation Front,1056,NA,1,Ogaden,1964,1,0,3,1964-01-11,2,1964-01-11,2,530,NA,NA,NA,530,4,3,32901,1,1964,1,3,1964,1964-12-31,5,1,1,4.2024002,Intrastate,Victory,1,9,External Support
329,Ethiopia,Government of Ethiopia,97,Government of Cuba,WSLF,496,NA,1,Ogaden,1983,1,1,4,1964-01-11,2,1976-10-31,3,530,40,NA,NA,530,4,3,32902,2,1976,1,3,1983,1983-12-31,5,8,8,4.2024002,Intl. Intrastate,Victory,1,9,External Support
329,Ethiopia,Government of Ethiopia,97,NA,ONLF,497,NA,1,Ogaden,1994,1,1,3,1964-01-11,2,1993-10-13,1,530,NA,NA,NA,530,4,3,32903,3,1993,1,5,1994,1994-02-26,1,2,2,4.2024002,Intrastate,Other/Unclear,1,9,External Support
329,Ethiopia,Government of Ethiopia,97,NA,ONLF,497,NA,1,Ogaden,2016,1,1,3,1964-01-11,2,1998-12-31,5,530,NA,NA,NA,530,4,3,32905,5,1998,1,5,2016,2016-12-31,5,19,19,4.2024002,Intrastate,Other/Unclear,1,9,External Support
330,Indonesia,Government of Indonesia,155,NA,CNRT,290,NA,1,East Timor,1988,1,1,3,1975-12-07,1,1975-12-07,1,850,NA,NA,NA,850,3,3,33001,1,1975,1,5,1988,1988-12-31,5,14,14,4.2024002,Intrastate,Other/Unclear,1,4,External Support
330,Indonesia,Government of Indonesia,155,NA,CNRT,290,NA,1,East Timor,1992,1,1,3,1975-12-07,1,1992-12-15,2,850,NA,NA,NA,850,3,3,33002,2,1992,1,5,1992,1992-12-15,2,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
330,Indonesia,Government of Indonesia,155,NA,CNRT,290,NA,1,East Timor,1999,1,1,3,1975-12-07,1,1997-05-31,1,850,NA,NA,NA,850,3,3,33003,3,1997,1,1,1999,1999-09-22,1,3,3,4.2024002,Intrastate,Peace Agreement,1,4,External Support
331,Morocco,Government of Morocco,108,NA,POLISARIO,563,NA,1,Sahrawi Arab Democratic Republic (Western Sahara),1989,1,1,3,1975-09-01,1,1975-11-04,1,600,NA,NA,NA,600,4,3,33101,1,1975,1,5,1989,1989-11-16,1,15,15,4.2024002,Intrastate,Other/Unclear,1,6,External Support
332,Mozambique,Government of Mozambique,100,NA,Renamo,498,NA,2,NA,1992,1,1,3,1977-12-31,6,1977-12-31,6,541,NA,NA,NA,541,4,3,33201,1,1977,1,1,1992,1992-10-19,1,16,16,4.2024002,Intrastate,Peace Agreement,1,7,External Support
332,Mozambique,Government of Mozambique,100,NA,Renamo,498,NA,2,NA,2014,1,1,3,1977-12-31,6,2013-10-12,1,541,NA,NA,NA,541,4,3,33202,2,2013,1,1,2014,2014-07-27,1,2,2,4.2024002,Intrastate,Peace Agreement,1,7,External Support
332,Mozambique,Government of Mozambique,100,NA,Renamo,498,NA,2,NA,2016,1,1,3,1977-12-31,6,2016-04-10,1,541,NA,NA,NA,541,4,3,33203,3,2016,1,2,2016,2016-11-07,1,1,1,4.2024002,Intrastate,Ceasefire,1,7,External Support
332,Mozambique,Government of Mozambique,100,NA,ASWJ,7032,NA,2,NA,2019,1,1,3,1977-12-31,6,2018-07-10,1,541,NA,NA,NA,541,4,3,33204,4,2018,1,5,2019,2019-07-12,2,2,2,4.2024002,Intrastate,Other/Unclear,1,7,External Support
334,"China, Vietnam (North Vietnam)",Government of China,135,NA,Government of Vietnam (North Vietnam),150,NA,1,Various,1974,1,0,2,1974-01-19,1,1974-01-20,2,710,NA,816,NA,"710, 816",3,2,33401,1,1974,1,3,1974,1974-12-31,5,1,1,4.2024002,Interstate,Victory,1,4,External Support
334,"China, Vietnam (North Vietnam)",Government of China,135,NA,Government of Vietnam (North Vietnam),150,NA,1,Various,1981,1,1,2,1974-01-19,1,1978-12-31,5,710,NA,816,NA,"710, 816",3,2,33402,2,1978,1,4,1981,1981-12-31,5,4,4,4.2024002,Interstate,Low Activity,1,4,External Support
334,"China, Vietnam (North Vietnam)",Government of China,135,NA,Government of Vietnam (North Vietnam),150,NA,1,Various,1984,1,1,2,1974-01-19,1,1983-12-31,5,710,NA,816,NA,"710, 816",3,2,33403,3,1983,1,5,1984,1984-12-31,5,2,2,4.2024002,Interstate,Other/Unclear,1,4,External Support
334,"China, Vietnam (North Vietnam)",Government of China,135,NA,Government of Vietnam (North Vietnam),150,NA,1,Various,1988,1,1,2,1974-01-19,1,1986-12-31,5,710,NA,816,NA,"710, 816",3,2,33404,4,1986,1,5,1988,1988-12-31,5,3,3,4.2024002,Interstate,Other/Unclear,1,4,External Support
335,India,Government of India,141,NA,TNV,305,NA,1,Tripura,1988,1,0,3,1979-07-09,1,1979-12-31,5,750,NA,NA,NA,750,3,3,33501,1,1979,1,1,1988,1988-08-12,1,10,10,4.2024002,Intrastate,Peace Agreement,1,4,External Support
335,India,Government of India,141,NA,ATTF,306,NA,1,Tripura,1992,1,0,3,1979-07-09,1,1992-10-12,1,750,NA,NA,NA,750,3,3,33502,2,1992,1,1,1992,1992-12-31,5,1,1,4.2024002,Intrastate,Peace Agreement,1,4,External Support
335,India,Government of India,141,NA,NLFT-B,2939,NA,1,Tripura,2004,1,0,3,1979-07-09,1,1999-09-26,1,750,NA,NA,NA,750,3,3,33504,4,1999,1,5,2004,2004-12-28,1,6,6,4.2024002,Intrastate,Other/Unclear,1,4,External Support
336,Nicaragua,Government of Nicaragua,14,NA,FSLN,758,NA,2,NA,1979,2,1,3,1974-12-27,2,1977-10-10,1,93,NA,NA,NA,93,5,3,33601,1,1977,1,4,1979,1979-07-19,1,3,3,4.2024002,Intrastate,Low Activity,1,6,External Support
336,Nicaragua,Government of Nicaragua,14,NA,Contras,759,NA,2,NA,1990,1,1,3,1974-12-27,2,1982-04-17,1,93,NA,NA,NA,93,5,3,33602,2,1982,1,2,1990,1990-04-19,1,9,9,4.2024002,Intrastate,Ceasefire,1,6,External Support
337,Somalia,Government of Somalia,95,NA,USC/SNA,503,NA,2,NA,1996,1,1,3,1982-01-18,1,1986-03-03,2,520,NA,NA,NA,520,4,3,33702,2,1986,1,6,1996,1996-12-20,1,11,11,4.2024002,Intrastate,Ongoing,1,9,External Support
337,Somalia,Government of Somalia,95,NA,SRRC,504,NA,2,NA,2002,1,1,3,1982-01-18,1,2001-05-12,2,520,NA,NA,NA,520,4,3,33703,3,2001,1,6,2002,2002-10-28,1,2,2,4.2024002,Intrastate,Ongoing,1,9,External Support
338,Iran,Government of Iran,114,NA,MEK,308,NA,2,NA,1982,2,1,3,1972-08-13,1,1979-12-31,5,630,NA,NA,NA,630,2,3,33801,1,1979,1,5,1982,1982-12-31,5,4,4,4.2024002,Intrastate,Other/Unclear,1,4,External Support
338,Iran,Government of Iran,114,NA,MEK,308,NA,2,NA,1988,1,1,3,1972-08-13,1,1986-12-31,5,630,NA,NA,NA,630,2,3,33802,2,1986,1,3,1988,1988-12-31,5,3,3,4.2024002,Intrastate,Victory,1,4,External Support
338,Iran,Government of Iran,114,NA,MEK,308,NA,2,NA,1991,1,1,3,1972-08-13,1,1991-04-03,3,630,NA,NA,NA,630,2,3,33803,3,1991,1,5,1991,1991-04-03,3,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
338,Iran,Government of Iran,114,NA,MEK,308,NA,2,NA,1993,1,1,3,1972-08-13,1,1993-04-09,1,630,NA,NA,NA,630,2,3,33804,4,1993,1,5,1993,1993-12-11,1,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
338,Iran,Government of Iran,114,NA,MEK,308,NA,2,NA,1997,1,1,3,1972-08-13,1,1997-02-18,1,630,NA,NA,NA,630,2,3,33805,5,1997,1,5,1997,1997-11-02,1,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
338,Iran,Government of Iran,114,NA,MEK,308,NA,2,NA,2001,1,1,3,1972-08-13,1,1999-11-25,1,630,NA,NA,NA,630,2,3,33806,6,1999,1,5,2001,2001-09-16,1,3,3,4.2024002,Intrastate,Other/Unclear,1,4,External Support
338,Iran,Government of Iran,114,NA,PJAK,309,NA,2,NA,2011,1,1,3,1972-08-13,1,2005-08-07,1,630,NA,NA,NA,630,2,3,33807,7,2005,1,2,2011,2011-12-27,1,7,7,4.2024002,Intrastate,Ceasefire,1,4,External Support
