conflict_id,country,location,side_a,side_b,year,region_label,intensity_level,intensity_label,conflict_type_label,lat,lon
369,Papua New Guinea,Papua New Guinea,Government of Papua New Guinea,BRA,1995,Asia,1,Minor Conflict,Intrastate,34,90
375,Senegal,Senegal,Government of Senegal,MFDC,1995,Africa,1,Minor Conflict,Intrastate,-2,22
382,Sierra Leone,Sierra Leone,Government of Sierra Leone,RUF,1995,Africa,2,War,Internationalized Intrastate,-2,22
386,Algeria,Algeria,Government of Algeria,"AIS, GIA",1995,Africa,2,War,Intrastate,-2,22
387,Angola,Angola,Government of Angola,FLEC-FAC,1995,Africa,1,Minor Conflict,Intrastate,-2,22
389,Bosnia-Herzegovina,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina",1995,Europe,2,War,Intrastate,54,25
390,Croatia,Croatia,Government of Croatia,Serbian Republic of Krajina,1995,Europe,2,War,Intrastate,54,25
391,Egypt,Egypt,Government of Egypt,al-Gama'a al-Islamiyya,1995,Middle East,1,Minor Conflict,Intrastate,29,42
395,Tajikistan,Tajikistan,Government of Tajikistan,UTO,1995,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
396,Azerbaijan,Azerbaijan,Government of Azerbaijan,OPON Forces,1995,Europe,1,Minor Conflict,Intrastate,54,25
397,Bosnia-Herzegovina,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,Autonomous Province of Western Bosnia,1995,Europe,1,Minor Conflict,Intrastate,54,25
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1995,Europe,2,War,Intrastate,54,25
403,Ecuador,"Ecuador, Peru",Government of Ecuador,Government of Peru,1995,Americas,1,Minor Conflict,Interstate,-14,-60
404,Pakistan,Pakistan,Government of Pakistan,MQM,1995,Asia,1,Minor Conflict,Intrastate,34,90
406,Niger,Niger,Government of Niger,FDR,1995,Africa,1,Minor Conflict,Intrastate,-2,22
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,1995,Africa,1,Minor Conflict,Intrastate,-2,22
426,Israel,Israel,Government of Israel,Hezbollah,1995,Middle East,1,Minor Conflict,Intrastate,29,42
205,Iran,Iran,Government of Iran,KDPI,1996,Middle East,1,Minor Conflict,Intrastate,29,42
218,India,"India, Pakistan",Government of India,Government of Pakistan,1996,Asia,1,Minor Conflict,Interstate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),BMA,1996,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,PWG,1996,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,PNA,1996,Middle East,1,Minor Conflict,Intrastate,29,42
251,India,India,Government of India,NSCN-IM,1996,Asia,1,Minor Conflict,Intrastate,34,90
253,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNPP,1996,Asia,1,Minor Conflict,Intrastate,34,90
259,Iraq,Iraq,Government of Iraq,SCIRI,1996,Middle East,1,Minor Conflict,Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,1996,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,1996,Asia,1,Minor Conflict,Intrastate,34,90
271,Iraq,Iraq,Government of Iraq,PUK,1996,Middle East,1,Minor Conflict,Intrastate,29,42
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),AFDL,1996,Africa,2,War,Internationalized Intrastate,-2,22
287,Burundi,Burundi,Government of Burundi,"CNDD, Palipehutu-FNL",1996,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",1996,Americas,2,War,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,1996,Americas,1,Minor Conflict,Intrastate,-14,-60
300,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of Cambodia (Kampuchea),KR,1996,Asia,1,Minor Conflict,Intrastate,34,90
308,Philippines,Philippines,Government of Philippines,"ASG, MILF",1996,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"NDA, SPLM/A",1996,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"ADF, LRA, WNBF",1996,Africa,2,War,Intrastate,-2,22
329,Ethiopia,Ethiopia,Government of Ethiopia,"AIAI, ONLF",1996,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,"Jam'iyyat-i Islami-yi Afghanistan, Taleban, UIFSA",1996,Asia,2,War,Intrastate,34,90
337,Somalia,Somalia,Government of Somalia,USC/SNA,1996,Africa,1,Minor Conflict,Intrastate,-2,22
347,India,India,Government of India,PLA,1996,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,1996,Asia,2,War,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,1996,Middle East,2,War,Intrastate,29,42
363,Ethiopia,Ethiopia,Government of Ethiopia,ARDUF,1996,Africa,1,Minor Conflict,Intrastate,-2,22
364,India,India,Government of India,Kashmir insurgents,1996,Asia,1,Minor Conflict,Intrastate,34,90
365,India,India,Government of India,ULFA,1996,Asia,1,Minor Conflict,Intrastate,34,90
369,Papua New Guinea,Papua New Guinea,Government of Papua New Guinea,BRA,1996,Asia,1,Minor Conflict,Intrastate,34,90
374,Rwanda,Rwanda,Government of Rwanda,ALiR,1996,Africa,1,Minor Conflict,Intrastate,-2,22
382,Sierra Leone,Sierra Leone,Government of Sierra Leone,RUF,1996,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
386,Algeria,Algeria,Government of Algeria,"AIS, GIA",1996,Africa,2,War,Intrastate,-2,22
387,Angola,Angola,Government of Angola,FLEC-FAC,1996,Africa,1,Minor Conflict,Intrastate,-2,22
391,Egypt,Egypt,Government of Egypt,al-Gama'a al-Islamiyya,1996,Middle East,1,Minor Conflict,Intrastate,29,42
395,Tajikistan,Tajikistan,Government of Tajikistan,UTO,1996,Asia,2,War,Internationalized Intrastate,34,90
400,Mexico,Mexico,Government of Mexico,EPR,1996,Americas,1,Minor Conflict,Intrastate,-14,-60
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1996,Europe,2,War,Intrastate,54,25
404,Pakistan,Pakistan,Government of Pakistan,MQM,1996,Asia,1,Minor Conflict,Intrastate,34,90
405,Cameroon,"Cameroon, Nigeria",Government of Cameroon,Government of Nigeria,1996,Africa,1,Minor Conflict,Interstate,-2,22
421,India,India,Government of India,NDFB,1996,Asia,1,Minor Conflict,Intrastate,34,90
426,Israel,Israel,Government of Israel,Hezbollah,1996,Middle East,1,Minor Conflict,Intrastate,29,42
209,Philippines,Philippines,Government of Philippines,CPP,1997,Asia,1,Minor Conflict,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,1997,Asia,1,Minor Conflict,Interstate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,1997,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,PWG,1997,Asia,1,Minor Conflict,Intrastate,34,90
251,India,India,Government of India,NSCN-IM,1997,Asia,1,Minor Conflict,Intrastate,34,90
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,1997,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,1997,Asia,1,Minor Conflict,Intrastate,34,90
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),AFDL,1997,Africa,2,War,Internationalized Intrastate,-2,22
287,Burundi,Burundi,Government of Burundi,"CNDD, Frolina, Palipehutu-FNL",1997,Africa,2,War,Intrastate,-2,22
288,Chad,Chad,Government of Chad,"FARF, MDD",1997,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",1997,Americas,1,Minor Conflict,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,1997,Americas,1,Minor Conflict,Intrastate,-14,-60
300,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of Cambodia (Kampuchea),"Forces of Norodom Ranariddh, KR, Military faction (Forces of Hun Sen)",1997,Asia,1,Minor Conflict,Intrastate,34,90
308,Philippines,Philippines,Government of Philippines,"ASG, MILF",1997,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"NDA, SPLM/A",1997,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"ADF, LRA, UNRF II",1997,Africa,1,Minor Conflict,Intrastate,-2,22
326,Eritrea,Eritrea,Government of Eritrea,EIJM - AS,1997,Africa,1,Minor Conflict,Intrastate,-2,22
330,Indonesia,Indonesia,Government of Indonesia,CNRT,1997,Asia,1,Minor Conflict,Intrastate,34,90
333,Afghanistan,Afghanistan,Government of Afghanistan,UIFSA,1997,Asia,2,War,Intrastate,34,90
335,India,India,Government of India,"ATTF, NLFT",1997,Asia,1,Minor Conflict,Intrastate,34,90
338,Iran,Iran,Government of Iran,MEK,1997,Middle East,1,Minor Conflict,Intrastate,29,42
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,1997,Asia,2,War,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,1997,Middle East,2,War,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,1997,Asia,1,Minor Conflict,Intrastate,34,90
365,India,India,Government of India,ULFA,1997,Asia,1,Minor Conflict,Intrastate,34,90
374,Rwanda,Rwanda,Government of Rwanda,ALiR,1997,Africa,2,War,Intrastate,-2,22
375,Senegal,Senegal,Government of Senegal,MFDC,1997,Africa,1,Minor Conflict,Intrastate,-2,22
382,Sierra Leone,Sierra Leone,Government of Sierra Leone,"AFRC, Kamajors, RUF",1997,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
386,Algeria,Algeria,Government of Algeria,"AIS, GIA",1997,Africa,2,War,Intrastate,-2,22
387,Angola,Angola,Government of Angola,"FLEC-FAC, FLEC-R",1997,Africa,1,Minor Conflict,Intrastate,-2,22
388,Azerbaijan,Azerbaijan,Government of Azerbaijan,Republic of Artsakh,1997,Europe,1,Minor Conflict,Internationalized Intrastate,54,25
391,Egypt,Egypt,Government of Egypt,al-Gama'a al-Islamiyya,1997,Middle East,1,Minor Conflict,Intrastate,29,42
395,Tajikistan,Tajikistan,Government of Tajikistan,Forces of Khudoberdiyev,1997,Asia,1,Minor Conflict,Intrastate,34,90
407,Comoros,Comoros,Government of Comoros,MPA/Republic of Anjouan,1997,Africa,1,Minor Conflict,Intrastate,-2,22
408,Congo,Congo,Government of Congo,"Cobras, Cocoyes",1997,Africa,2,War,Internationalized Intrastate,-2,22
421,India,India,Government of India,NDFB,1997,Asia,1,Minor Conflict,Intrastate,34,90
422,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),UWSA,1997,Asia,1,Minor Conflict,Intrastate,34,90
426,Israel,Israel,Government of Israel,Hezbollah,1997,Middle East,1,Minor Conflict,Intrastate,29,42
430,Niger,Niger,Government of Niger,UFRA,1997,Africa,1,Minor Conflict,Intrastate,-2,22
218,India,"India, Pakistan",Government of India,Government of Pakistan,1998,Asia,1,Minor Conflict,Interstate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,1998,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,PWG,1998,Asia,1,Minor Conflict,Intrastate,34,90
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,1998,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,1998,Asia,1,Minor Conflict,Intrastate,34,90
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),"MLC, RCD",1998,Africa,2,War,Internationalized Intrastate,-2,22
287,Burundi,Burundi,Government of Burundi,"CNDD, CNDD-FDD , Palipehutu-FNL",1998,Africa,1,Minor Conflict,Intrastate,-2,22
288,Chad,Chad,Government of Chad,FARF,1998,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",1998,Americas,1,Minor Conflict,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,1998,Americas,1,Minor Conflict,Intrastate,-14,-60
300,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of Cambodia (Kampuchea),"Forces of Norodom Ranariddh, KR",1998,Asia,1,Minor Conflict,Intrastate,34,90
308,Philippines,Philippines,Government of Philippines,"ASG, MILF",1998,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"NDA, SPLM/A",1998,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"ADF, LRA",1998,Africa,1,Minor Conflict,Intrastate,-2,22
315,United Kingdom,United Kingdom,Government of United Kingdom,RIRA,1998,Europe,1,Minor Conflict,Intrastate,54,25
327,Angola,Angola,Government of Angola,UNITA,1998,Africa,2,War,Intrastate,-2,22
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,1998,Africa,1,Minor Conflict,Intrastate,-2,22
330,Indonesia,Indonesia,Government of Indonesia,CNRT,1998,Asia,1,Minor Conflict,Intrastate,34,90
333,Afghanistan,Afghanistan,Government of Afghanistan,UIFSA,1998,Asia,2,War,Intrastate,34,90
347,India,India,Government of India,PLA,1998,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,1998,Asia,2,War,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,1998,Middle East,2,War,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,1998,Asia,1,Minor Conflict,Intrastate,34,90
365,India,India,Government of India,ULFA,1998,Asia,1,Minor Conflict,Intrastate,34,90
374,Rwanda,Rwanda,Government of Rwanda,ALiR,1998,Africa,2,War,Intrastate,-2,22
375,Senegal,Senegal,Government of Senegal,MFDC,1998,Africa,1,Minor Conflict,Intrastate,-2,22
382,Sierra Leone,Sierra Leone,Government of Sierra Leone,"AFRC, Kamajors, RUF",1998,Africa,2,War,Internationalized Intrastate,-2,22
386,Algeria,Algeria,Government of Algeria,GIA,1998,Africa,2,War,Intrastate,-2,22
387,Angola,Angola,Government of Angola,FLEC-FAC,1998,Africa,1,Minor Conflict,Intrastate,-2,22
388,Azerbaijan,Azerbaijan,Government of Azerbaijan,Republic of Artsakh,1998,Europe,1,Minor Conflict,Internationalized Intrastate,54,25
391,Egypt,Egypt,Government of Egypt,al-Gama'a al-Islamiyya,1998,Middle East,1,Minor Conflict,Intrastate,29,42
395,Tajikistan,Tajikistan,Government of Tajikistan,"Forces of Khudoberdiyev, UTO",1998,Asia,1,Minor Conflict,Intrastate,34,90
408,Congo,Congo,Government of Congo,"Cocoyes, Ninjas, Ntsiloulous",1998,Africa,2,War,Internationalized Intrastate,-2,22
409,Eritrea,"Eritrea, Ethiopia",Government of Eritrea,Government of Ethiopia,1998,Africa,2,War,Interstate,-2,22
410,Guinea-Bissau,Guinea-Bissau,Government of Guinea-Bissau,"Military Junta for the Consolidation of Democracy, Peace and Justice",1998,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
411,Lesotho,Lesotho,Government of Lesotho,Military faction (Lesotho),1998,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
412,Serbia,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),UCK,1998,Europe,2,War,Intrastate,54,25
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,1998,Africa,1,Minor Conflict,Intrastate,-2,22
421,India,India,Government of India,NDFB,1998,Asia,1,Minor Conflict,Intrastate,34,90
426,Israel,Israel,Government of Israel,Hezbollah,1998,Middle East,1,Minor Conflict,Intrastate,29,42
209,Philippines,Philippines,Government of Philippines,CPP,1999,Asia,1,Minor Conflict,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,1999,Asia,1,Minor Conflict,Interstate,34,90
227,India,India,Government of India,"MCC, PWG",1999,Asia,1,Minor Conflict,Intrastate,34,90
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,1999,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,1999,Asia,1,Minor Conflict,Intrastate,34,90
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),"MLC, RCD",1999,Africa,2,War,Internationalized Intrastate,-2,22
287,Burundi,Burundi,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",1999,Africa,1,Minor Conflict,Intrastate,-2,22
288,Chad,Chad,Government of Chad,MDJT,1999,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",1999,Americas,2,War,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,1999,Americas,1,Minor Conflict,Intrastate,-14,-60
308,Philippines,Philippines,Government of Philippines,MILF,1999,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"NDA, SPLM/A",1999,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,ADF,1999,Africa,1,Minor Conflict,Intrastate,-2,22
326,Eritrea,Eritrea,Government of Eritrea,EIJM - AS,1999,Africa,1,Minor Conflict,Intrastate,-2,22
327,Angola,Angola,Government of Angola,UNITA,1999,Africa,2,War,Internationalized Intrastate,-2,22
329,Ethiopia,Ethiopia,Government of Ethiopia,"AIAI, ONLF",1999,Africa,1,Minor Conflict,Intrastate,-2,22
330,Indonesia,Indonesia,Government of Indonesia,CNRT,1999,Asia,1,Minor Conflict,Intrastate,34,90
333,Afghanistan,Afghanistan,Government of Afghanistan,UIFSA,1999,Asia,2,War,Intrastate,34,90
335,India,India,Government of India,NLFT,1999,Asia,1,Minor Conflict,Intrastate,34,90
338,Iran,Iran,Government of Iran,MEK,1999,Middle East,1,Minor Conflict,Intrastate,29,42
347,India,India,Government of India,UNLF,1999,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,1999,Asia,2,War,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,1999,Middle East,2,War,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,1999,Asia,1,Minor Conflict,Intrastate,34,90
365,India,India,Government of India,ULFA,1999,Asia,1,Minor Conflict,Intrastate,34,90
366,Indonesia,Indonesia,Government of Indonesia,GAM,1999,Asia,1,Minor Conflict,Intrastate,34,90
374,Rwanda,Rwanda,Government of Rwanda,ALiR,1999,Africa,1,Minor Conflict,Intrastate,-2,22
379,Djibouti,Djibouti,Government of Djibouti,FRUD-C,1999,Africa,1,Minor Conflict,Intrastate,-2,22
382,Sierra Leone,Sierra Leone,Government of Sierra Leone,"AFRC, RUF",1999,Africa,2,War,Internationalized Intrastate,-2,22
386,Algeria,Algeria,Government of Algeria,"AQIM, GIA",1999,Africa,2,War,Intrastate,-2,22
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,1999,Europe,2,War,Intrastate,54,25
408,Congo,Congo,Government of Congo,"Cocoyes, Ntsiloulous",1999,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
409,Eritrea,"Eritrea, Ethiopia",Government of Eritrea,Government of Ethiopia,1999,Africa,2,War,Interstate,-2,22
410,Guinea-Bissau,Guinea-Bissau,Government of Guinea-Bissau,"Military Junta for the Consolidation of Democracy, Peace and Justice",1999,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
412,Serbia,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),UCK,1999,Europe,2,War,Internationalized Intrastate,54,25
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,1999,Africa,1,Minor Conflict,Intrastate,-2,22
414,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Wahhabi movement of the Buinaksk district,1999,Europe,1,Minor Conflict,Intrastate,54,25
415,Uzbekistan,Uzbekistan,Government of Uzbekistan,IMU,1999,Asia,1,Minor Conflict,Intrastate,34,90
421,India,India,Government of India,NDFB,1999,Asia,1,Minor Conflict,Intrastate,34,90
426,Israel,Israel,Government of Israel,Hezbollah,1999,Middle East,1,Minor Conflict,Intrastate,29,42
11475,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NSCN-K,2000,Asia,1,Minor Conflict,Intrastate,34,90
209,Philippines,Philippines,Government of Philippines,CPP,2000,Asia,1,Minor Conflict,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,2000,Asia,1,Minor Conflict,Interstate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"God's Army, KNU",2000,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,"CPI-ML-J, MCC, PWG",2000,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,"Fatah, PNA",2000,Middle East,1,Minor Conflict,Intrastate,29,42
251,India,India,Government of India,NSCN-IM,2000,Asia,1,Minor Conflict,Intrastate,34,90
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,2000,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,2000,Asia,1,Minor Conflict,Intrastate,34,90
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),"MLC, RCD",2000,Africa,2,War,Internationalized Intrastate,-2,22
287,Burundi,Burundi,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",2000,Africa,2,War,Intrastate,-2,22
288,Chad,Chad,Government of Chad,MDJT,2000,Africa,2,War,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, EPL - Megateo, FARC",2000,Americas,2,War,Intrastate,-14,-60
307,Guinea,Guinea,Government of Guinea,RFDG,2000,Africa,1,Minor Conflict,Intrastate,-2,22
308,Philippines,Philippines,Government of Philippines,"ASG, MILF",2000,Asia,2,War,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"NDA, SPLM/A",2000,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"ADF, LRA",2000,Africa,1,Minor Conflict,Intrastate,-2,22
327,Angola,Angola,Government of Angola,UNITA,2000,Africa,2,War,Internationalized Intrastate,-2,22
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,2000,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,UIFSA,2000,Asia,2,War,Intrastate,34,90
335,India,India,Government of India,NLFT,2000,Asia,1,Minor Conflict,Intrastate,34,90
338,Iran,Iran,Government of Iran,MEK,2000,Middle East,1,Minor Conflict,Intrastate,29,42
341,Liberia,Liberia,Government of Liberia,LURD,2000,Africa,1,Minor Conflict,Intrastate,-2,22
347,India,India,Government of India,"PLA, UNLF",2000,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,2000,Asia,2,War,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,2000,Middle East,1,Minor Conflict,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,2000,Asia,2,War,Intrastate,34,90
365,India,India,Government of India,ULFA,2000,Asia,1,Minor Conflict,Intrastate,34,90
366,Indonesia,Indonesia,Government of Indonesia,GAM,2000,Asia,1,Minor Conflict,Intrastate,34,90
374,Rwanda,Rwanda,Government of Rwanda,ALiR,2000,Africa,1,Minor Conflict,Intrastate,-2,22
375,Senegal,Senegal,Government of Senegal,MFDC,2000,Africa,1,Minor Conflict,Intrastate,-2,22
382,Sierra Leone,Sierra Leone,Government of Sierra Leone,"RUF, WSB",2000,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
383,Turkey,Turkey,Government of Turkey,TKP-ML,2000,Middle East,1,Minor Conflict,Intrastate,29,42
386,Algeria,Algeria,Government of Algeria,"AQIM, GIA",2000,Africa,1,Minor Conflict,Intrastate,-2,22
395,Tajikistan,Tajikistan,Government of Tajikistan,Forces of Mullo Abdullo,2000,Asia,1,Minor Conflict,Intrastate,34,90
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2000,Europe,2,War,Intrastate,54,25
409,Eritrea,"Eritrea, Ethiopia",Government of Eritrea,Government of Ethiopia,2000,Africa,2,War,Interstate,-2,22
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2000,Africa,1,Minor Conflict,Intrastate,-2,22
415,Uzbekistan,Uzbekistan,Government of Uzbekistan,IMU,2000,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
426,Israel,Israel,Government of Israel,Hezbollah,2000,Middle East,1,Minor Conflict,Intrastate,29,42
11475,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NSCN-K,2001,Asia,1,Minor Conflict,Intrastate,34,90
209,Philippines,Philippines,Government of Philippines,CPP,2001,Asia,1,Minor Conflict,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,2001,Asia,1,Minor Conflict,Interstate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,2001,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,"MCC, PWG",2001,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,"Fatah, Hamas, PFLP, PIJ, PNA",2001,Middle East,1,Minor Conflict,Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,2001,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,2001,Asia,1,Minor Conflict,Intrastate,34,90
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),RCD,2001,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
287,Burundi,Burundi,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",2001,Africa,2,War,Intrastate,-2,22
288,Chad,Chad,Government of Chad,MDJT,2001,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",2001,Americas,2,War,Intrastate,-14,-60
307,Guinea,Guinea,Government of Guinea,RFDG,2001,Africa,1,Minor Conflict,Intrastate,-2,22
308,Philippines,Philippines,Government of Philippines,"ASG, MILF, MNLF - NM",2001,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"NDA, SPLM/A",2001,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"ADF, LRA",2001,Africa,1,Minor Conflict,Intrastate,-2,22
327,Angola,Angola,Government of Angola,UNITA,2001,Africa,2,War,Internationalized Intrastate,-2,22
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,2001,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,UIFSA,2001,Asia,2,War,Internationalized Intrastate,34,90
335,India,India,Government of India,NLFT,2001,Asia,1,Minor Conflict,Intrastate,34,90
337,Somalia,Somalia,Government of Somalia,SRRC,2001,Africa,1,Minor Conflict,Intrastate,-2,22
338,Iran,Iran,Government of Iran,MEK,2001,Middle East,1,Minor Conflict,Intrastate,29,42
341,Liberia,Liberia,Government of Liberia,LURD,2001,Africa,1,Minor Conflict,Intrastate,-2,22
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,2001,Asia,2,War,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,2001,Middle East,1,Minor Conflict,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,2001,Asia,1,Minor Conflict,Intrastate,34,90
365,India,India,Government of India,ULFA,2001,Asia,1,Minor Conflict,Intrastate,34,90
